ExpenseID|Category|Amount|Date|RelatedProjectID|Description|ApprovedBy|PaymentMethod|ExpenseStatus
2348|Subcontractor Fees|35568.25|2021-08-20|1015|Subcontractor Fees expense for Project #1015|21|ACH|Paid
2349|Client Entertainment|4676.46|2022-10-02|None|Client Entertainment expense (Overhead)|9|Wire Transfer|Paid
2350|Marketing & Branding|5283.19|2020-08-08|None|Marketing & Branding expense (Overhead)|57|Check|Paid
2351|Permits and Inspections|103274.29|2024-04-09|4|Permits and Inspections expense for Project #4|189|Check|Paid
2352|Specialized Equipment Rental|78027.22|2024-03-03|1080|Specialized Equipment Rental expense for Project #1080|109|Corporate Card|Paid
2353|Permits and Inspections|51644.1|2024-09-04|506|Permits and Inspections expense for Project #506|164|ACH|Paid
2354|Permits and Inspections|105477.67|2025-03-11|43|Permits and Inspections expense for Project #43|56|Wire Transfer|Unpaid
2355|Permits and Inspections|37483.88|2024-06-10|787|Permits and Inspections expense for Project #787|55|ACH|Paid
2356|Travel & Lodging (Project Specific)|59479.88|2024-09-17|58|Travel & Lodging (Project Specific) expense for Project #58|3|Corporate Card|Paid
2357|Permits and Inspections|5955.24|2023-10-25|935|Permits and Inspections expense for Project #935|142|Check|Paid
2358|Premium Insurance|9592.94|2022-03-28|None|Premium Insurance expense (Overhead)|116|Wire Transfer|Paid
2359|Subcontractor Fees|61308.35|2022-02-19|75|Subcontractor Fees expense for Project #75|196|Check|Paid
2360|Programming Services|41864.11|2021-05-15|618|Programming Services expense for Project #618|164|Corporate Card|Paid
2361|Programming Services|128350.91|2021-05-09|1141|Programming Services expense for Project #1141|172|Check|Paid
2362|Client Entertainment|3016.1|2020-08-21|None|Client Entertainment expense (Overhead)|58|Corporate Card|Paid
2363|Design Services|70588.87|2024-06-16|179|Design Services expense for Project #179|125|Check|Paid
2364|Custom Fabrication|32085.89|2023-02-26|1165|Custom Fabrication expense for Project #1165|57|ACH|Paid
2365|Travel & Lodging (Project Specific)|47793.61|2025-03-09|38|Travel & Lodging (Project Specific) expense for Project #38|56|Check|Paid
2366|Design Services|159153.09|2024-08-29|314|Design Services expense for Project #314|172|Corporate Card|Paid
2367|Luxury Office Lease|7758.57|2023-03-12|None|Luxury Office Lease expense (Overhead)|147|Wire Transfer|Paid
2368|Design Services|50311.28|2021-10-30|545|Design Services expense for Project #545|131|Wire Transfer|Paid
2369|Programming Services|114395.55|2025-03-10|1132|Programming Services expense for Project #1132|9|Wire Transfer|Unpaid
2370|Luxury Office Lease|5097.66|2021-07-29|None|Luxury Office Lease expense (Overhead)|141|Wire Transfer|Paid
2371|Design Software Licenses|3061.6|2024-09-08|None|Design Software Licenses expense (Overhead)|58|Check|Paid
2372|Permits and Inspections|52821.15|2022-06-23|286|Permits and Inspections expense for Project #286|142|Check|Paid
2373|Premium Materials|94952.21|2024-05-29|596|Premium Materials expense for Project #596|56|Corporate Card|Paid
2374|Office Supplies|10422.27|2024-10-09|None|Office Supplies expense (Overhead)|125|ACH|Paid
2375|Utilities|5669.17|2022-01-24|None|Utilities expense (Overhead)|190|Wire Transfer|Paid
2376|Subcontractor Fees|133116.6|2023-08-31|219|Subcontractor Fees expense for Project #219|55|Wire Transfer|Paid
2377|High-End Test Equipment|7645.27|2024-03-16|None|High-End Test Equipment expense (Overhead)|9|Wire Transfer|Paid
2378|Subcontractor Fees|111453.0|2024-09-08|936|Subcontractor Fees expense for Project #936|58|Check|Paid
2379|Subcontractor Fees|47807.78|2025-01-07|58|Subcontractor Fees expense for Project #58|55|Corporate Card|Paid
2380|Specialized Equipment Rental|174704.76|2024-03-12|288|Specialized Equipment Rental expense for Project #288|106|Wire Transfer|Paid
2381|Design Services|164338.87|2024-10-14|977|Design Services expense for Project #977|190|Wire Transfer|Paid
2382|Premium Vehicle Fleet|5395.64|2024-03-02|None|Premium Vehicle Fleet expense (Overhead)|141|Check|Paid
2383|Permits and Inspections|38668.29|2024-04-27|26|Permits and Inspections expense for Project #26|54|Check|Paid
2384|Travel & Lodging (Project Specific)|35124.33|2025-03-14|51|Travel & Lodging (Project Specific) expense for Project #51|61|Corporate Card|Unpaid
2385|Permits and Inspections|127525.29|2022-07-21|722|Permits and Inspections expense for Project #722|54|Corporate Card|Paid
2386|Premium Materials|104381.92|2024-08-10|264|Premium Materials expense for Project #264|140|Corporate Card|Paid
2387|Subcontractor Fees|34584.99|2024-06-06|625|Subcontractor Fees expense for Project #625|169|ACH|Paid
2388|Programming Services|73938.51|2021-11-01|1004|Programming Services expense for Project #1004|189|ACH|Paid
2389|Premium Materials|56545.53|2024-03-20|863|Premium Materials expense for Project #863|196|Wire Transfer|Paid
2390|Specialized Equipment Rental|66575.85|2024-09-28|912|Specialized Equipment Rental expense for Project #912|189|Check|Paid
2391|Custom Fabrication|31959.88|2025-03-01|404|Custom Fabrication expense for Project #404|69|Check|Paid
2392|Custom Fabrication|43584.86|2024-05-05|875|Custom Fabrication expense for Project #875|169|ACH|Paid
2393|Design Software Licenses|5778.79|2022-07-11|None|Design Software Licenses expense (Overhead)|106|Wire Transfer|Paid
2394|Specialized Equipment Rental|137614.14|2023-08-20|373|Specialized Equipment Rental expense for Project #373|116|ACH|Paid
2395|Design Services|155709.02|2025-02-25|796|Design Services expense for Project #796|69|Corporate Card|Unpaid
2396|Design Services|161955.39|2023-09-07|5|Design Services expense for Project #5|56|Corporate Card|Paid
2397|Custom Fabrication|127592.2|2023-10-14|239|Custom Fabrication expense for Project #239|16|Corporate Card|Paid
2398|Custom Fabrication|34812.27|2024-01-02|273|Custom Fabrication expense for Project #273|147|Check|Paid
2399|Premium Materials|68602.55|2024-08-28|58|Premium Materials expense for Project #58|75|Wire Transfer|Paid
2400|Marketing & Branding|9470.12|2021-11-30|None|Marketing & Branding expense (Overhead)|55|Check|Paid
2401|Specialized Equipment Rental|57495.63|2025-03-08|1148|Specialized Equipment Rental expense for Project #1148|164|ACH|Paid
2402|Premium Vehicle Fleet|5773.98|2023-04-27|None|Premium Vehicle Fleet expense (Overhead)|116|ACH|Paid
2403|Premium Materials|32023.51|2023-12-15|191|Premium Materials expense for Project #191|61|ACH|Paid
2404|Subcontractor Fees|8936.77|2025-04-07|9|Subcontractor Fees expense for Project #9|142|Corporate Card|Unpaid
2405|Specialized Equipment Rental|111630.83|2022-07-04|6|Specialized Equipment Rental expense for Project #6|190|Wire Transfer|Paid
2406|Permits and Inspections|133237.44|2023-07-15|210|Permits and Inspections expense for Project #210|133|Corporate Card|Paid
2407|Programming Services|128751.08|2021-06-14|943|Programming Services expense for Project #943|3|ACH|Paid
2408|Specialized Equipment Rental|34614.13|2024-09-23|437|Specialized Equipment Rental expense for Project #437|Pending|Wire Transfer|Paid
2409|Advanced Training Programs|689.71|2022-12-13|None|Advanced Training Programs expense (Overhead)|3|Corporate Card|Paid
2410|Premium Materials|117711.55|2024-10-04|699|Premium Materials expense for Project #699|189|Corporate Card|Paid
2411|Premium Materials|105939.24|2024-03-26|665|Premium Materials expense for Project #665|169|Wire Transfer|Paid
2412|Client Entertainment|8785.02|2020-01-09|None|Client Entertainment expense (Overhead)|141|Corporate Card|Paid
2413|Subcontractor Fees|27290.9|2025-03-19|632|Subcontractor Fees expense for Project #632|189|Corporate Card|Paid
2414|Permits and Inspections|115755.74|2024-08-17|1066|Permits and Inspections expense for Project #1066|57|ACH|Paid
2415|Permits and Inspections|20436.02|2023-06-25|841|Permits and Inspections expense for Project #841|21|ACH|Paid
2416|Permits and Inspections|29984.26|2025-02-24|437|Permits and Inspections expense for Project #437|54|ACH|Unpaid
2417|Permits and Inspections|81838.44|2022-06-03|1113|Permits and Inspections expense for Project #1113|116|Corporate Card|Paid
2418|Premium Materials|56532.83|2024-06-21|978|Premium Materials expense for Project #978|140|ACH|Paid
2419|Premium Materials|99102.82|2023-02-01|846|Premium Materials expense for Project #846|9|Check|Paid
2420|Subcontractor Fees|125194.87|2024-05-26|665|Subcontractor Fees expense for Project #665|58|Corporate Card|Paid
2421|Programming Services|22118.9|2024-12-30|504|Programming Services expense for Project #504|69|ACH|Paid
2422|Travel & Lodging (Project Specific)|109431.39|2023-08-09|1187|Travel & Lodging (Project Specific) expense for Project #1187|196|ACH|Paid
2423|Permits and Inspections|39576.31|2024-10-30|346|Permits and Inspections expense for Project #346|54|Wire Transfer|Paid
2424|Design Services|126292.56|2021-11-03|970|Design Services expense for Project #970|106|Wire Transfer|Paid
2425|Programming Services|54663.8|2023-02-17|921|Programming Services expense for Project #921|69|Wire Transfer|Paid
2426|Specialized Equipment Rental|30948.77|2021-12-18|993|Specialized Equipment Rental expense for Project #993|106|Wire Transfer|Paid
2427|Specialized Equipment Rental|32686.04|2021-05-01|990|Specialized Equipment Rental expense for Project #990|9|Check|Paid
2428|Professional Association Dues|9350.69|2023-11-24|None|Professional Association Dues expense (Overhead)|3|Wire Transfer|Paid
2429|Subcontractor Fees|49973.96|2024-01-22|273|Subcontractor Fees expense for Project #273|169|Wire Transfer|Paid
2430|Advanced Training Programs|2692.3|2023-03-27|None|Advanced Training Programs expense (Overhead)|116|Wire Transfer|Paid
2431|Design Software Licenses|9010.0|2022-01-04|None|Design Software Licenses expense (Overhead)|131|Corporate Card|Paid
2432|Permits and Inspections|36813.06|2021-11-27|700|Permits and Inspections expense for Project #700|164|Check|Paid
2433|Marketing & Branding|1939.26|2020-02-10|None|Marketing & Branding expense (Overhead)|147|Wire Transfer|Paid
2434|Programming Services|18142.01|2024-03-15|785|Programming Services expense for Project #785|16|Wire Transfer|Paid
2435|Design Services|127050.14|2021-09-30|1028|Design Services expense for Project #1028|142|Corporate Card|Paid
2436|Subcontractor Fees|62350.57|2024-01-19|1116|Subcontractor Fees expense for Project #1116|116|ACH|Paid
2437|Travel & Lodging (Project Specific)|37803.7|2024-03-20|11|Travel & Lodging (Project Specific) expense for Project #11|Pending|Corporate Card|Paid
2438|High-End Test Equipment|9593.76|2023-04-11|None|High-End Test Equipment expense (Overhead)|16|ACH|Paid
2439|Permits and Inspections|101533.77|2024-02-01|522|Permits and Inspections expense for Project #522|21|Check|Paid
2440|Permits and Inspections|164797.25|2022-12-17|719|Permits and Inspections expense for Project #719|109|ACH|Paid
2441|Design Services|21127.54|2023-10-06|790|Design Services expense for Project #790|69|Wire Transfer|Paid
2442|Premium Vehicle Fleet|485.1|2023-11-26|None|Premium Vehicle Fleet expense (Overhead)|58|ACH|Paid
2443|Subcontractor Fees|79582.9|2022-12-13|519|Subcontractor Fees expense for Project #519|21|Wire Transfer|Paid
2444|Specialized Equipment Rental|85702.48|2024-08-27|497|Specialized Equipment Rental expense for Project #497|57|Corporate Card|Paid
2445|Travel & Lodging (Project Specific)|64046.22|2021-11-03|351|Travel & Lodging (Project Specific) expense for Project #351|106|Wire Transfer|Paid
2446|Programming Services|69358.84|2024-06-17|187|Programming Services expense for Project #187|54|Wire Transfer|Paid
2447|Travel & Lodging (Project Specific)|115103.8|2025-04-01|1101|Travel & Lodging (Project Specific) expense for Project #1101|125|Wire Transfer|Paid
2448|Premium Materials|65039.92|2022-08-02|469|Premium Materials expense for Project #469|172|Wire Transfer|Paid
2449|Premium Materials|55087.16|2023-06-06|401|Premium Materials expense for Project #401|9|Check|Paid
2450|Travel & Lodging (Project Specific)|114204.49|2023-06-27|661|Travel & Lodging (Project Specific) expense for Project #661|142|Wire Transfer|Paid
2451|Permits and Inspections|65278.94|2021-09-01|654|Permits and Inspections expense for Project #654|141|Wire Transfer|Paid
2452|Specialized Equipment Rental|85202.63|2024-11-29|798|Specialized Equipment Rental expense for Project #798|196|Corporate Card|Paid
2453|Programming Services|40748.49|2023-05-26|114|Programming Services expense for Project #114|164|Corporate Card|Paid
2454|Premium Insurance|8776.86|2024-11-19|None|Premium Insurance expense (Overhead)|21|ACH|Paid
2455|Utilities|2362.39|2022-06-14|None|Utilities expense (Overhead)|58|Wire Transfer|Paid
2456|Design Software Licenses|731.08|2020-07-24|None|Design Software Licenses expense (Overhead)|124|ACH|Paid
2457|Travel & Lodging (Project Specific)|86369.42|2023-03-14|1070|Travel & Lodging (Project Specific) expense for Project #1070|141|Wire Transfer|Paid
2458|Programming Services|127312.59|2024-06-05|396|Programming Services expense for Project #396|109|ACH|Paid
2459|Marketing & Branding|2954.38|2022-07-27|None|Marketing & Branding expense (Overhead)|172|Corporate Card|Paid
2460|Fuel|2356.8|2021-05-12|None|Fuel expense (Overhead)|21|Corporate Card|Paid
2461|Specialized Equipment Rental|26975.7|2024-12-19|1029|Specialized Equipment Rental expense for Project #1029|109|Check|Paid
2462|Office Supplies|3543.62|2021-10-30|None|Office Supplies expense (Overhead)|169|ACH|Paid
2463|Subcontractor Fees|186672.71|2022-10-12|578|Subcontractor Fees expense for Project #578|57|Wire Transfer|Paid
2464|Fuel|9123.29|2023-01-08|None|Fuel expense (Overhead)|169|Corporate Card|Paid
2465|Programming Services|26162.2|2023-08-24|291|Programming Services expense for Project #291|124|ACH|Paid
2466|Programming Services|120780.75|2022-08-24|660|Programming Services expense for Project #660|140|ACH|Paid
2467|Permits and Inspections|70646.42|2023-03-16|954|Permits and Inspections expense for Project #954|54|Corporate Card|Paid
2468|Marketing & Branding|239.48|2024-08-09|None|Marketing & Branding expense (Overhead)|58|ACH|Paid
2469|Advanced Training Programs|185.2|2023-02-23|None|Advanced Training Programs expense (Overhead)|133|Corporate Card|Paid
2470|Subcontractor Fees|43161.33|2024-04-01|1168|Subcontractor Fees expense for Project #1168|142|Wire Transfer|Paid
2471|Premium Materials|23459.04|2024-05-27|946|Premium Materials expense for Project #946|109|Wire Transfer|Paid
2472|Subcontractor Fees|123395.82|2024-07-27|1041|Subcontractor Fees expense for Project #1041|172|Wire Transfer|Paid
2473|Fuel|1707.48|2022-12-25|None|Fuel expense (Overhead)|9|Corporate Card|Paid
2474|Programming Services|71129.49|2023-03-30|441|Programming Services expense for Project #441|196|ACH|Paid
2475|Programming Services|178090.85|2022-10-04|428|Programming Services expense for Project #428|125|Check|Paid
2476|Programming Services|156080.27|2024-08-28|88|Programming Services expense for Project #88|133|Wire Transfer|Paid
2477|Design Services|100294.71|2021-10-01|938|Design Services expense for Project #938|190|Wire Transfer|Paid
2478|Specialized Equipment Rental|114161.42|2024-02-14|948|Specialized Equipment Rental expense for Project #948|196|Wire Transfer|Paid
2479|Utilities|4280.24|2024-08-10|None|Utilities expense (Overhead)|140|ACH|Paid
2480|Subcontractor Fees|116528.39|2023-10-07|397|Subcontractor Fees expense for Project #397|124|ACH|Paid
2481|Design Services|49315.03|2023-12-19|1065|Design Services expense for Project #1065|142|Wire Transfer|Paid
2482|Advanced Training Programs|9181.12|2022-10-12|None|Advanced Training Programs expense (Overhead)|140|Check|Paid
2483|Design Services|12440.2|2024-10-03|673|Design Services expense for Project #673|9|Wire Transfer|Paid
2484|Travel & Lodging (Project Specific)|8377.17|2025-03-27|9|Travel & Lodging (Project Specific) expense for Project #9|61|Corporate Card|Unpaid
