EntryID|EmployeeID|Date|ServiceCallID|ProjectID|Category|RegularHours|OvertimeHours|TotalHours|Notes
25486|95|2022-12-19|None|1089|Testing|4.0|0|4.0|
25487|71|2022-03-29|None|None|Admin|0.7|0|0.7|
25488|70|2022-02-11|None|231|Client Training|1.5|0|1.5|
25489|187|2024-07-24|1541|675|Maintenance|1.5|0|1.5|
25490|183|2021-03-27|None|228|Project Management Task|1.8|0|1.8|
25491|105|2024-04-27|None|1043|Testing|7.7|0|7.7|
25492|60|2023-07-04|None|131|Installation|7.0|0|7.0|
25493|160|2021-07-23|None|930|Testing|6.4|0|6.4|Client requested additional work
25494|44|2024-06-14|None|199|Testing|4.1|0|4.1|
25495|98|2023-06-16|None|187|Programming|5.9|0|5.9|Client requested additional work
25496|143|2022-02-14|None|994|Programming|3.7|0|3.7|
25497|37|2022-12-02|None|None|Sales Support|1.0|0|1.0|
25498|145|2023-09-25|None|811|Wiring|6.2|0|6.2|
25499|99|2023-01-16|None|343|Documentation|1.9|0|1.9|
25500|31|2021-02-17|None|None|Admin|1.5|0|1.5|
25501|29|2022-05-17|None|748|Installation|5.9|0|5.9|
25502|37|2021-05-11|None|1153|Installation|4.4|0|4.4|
25503|113|2025-01-25|None|815|Client Training|2.3|0|2.3|
25504|6|2024-04-19|None|397|Programming|5.1|0|5.1|
25505|93|2021-03-15|None|293|Wiring|3.7|0|3.7|
25506|178|2021-08-20|None|548|Programming|7.6|0|7.6|
25507|105|2021-08-11|None|744|Programming|6.7|0|6.7|
25508|161|2021-11-20|None|None|Admin|0.7|0|0.7|
25509|115|2023-01-04|None|1000|Client Training|3.9|0|3.9|
25510|132|2024-01-09|None|4|Testing|7.8|0|7.8|
25511|199|2023-11-29|None|557|Project Management Task|3.3|0|3.3|
25512|8|2022-10-07|None|678|Client Training|2.8|0|2.8|
25513|80|2021-01-31|None|574|Installation|3.1|0|3.1|
25514|18|2024-10-29|None|95|Programming|7.7|0|7.7|
25515|34|2024-02-01|None|None|Training|1.8|0|1.8|
25516|5|2025-04-03|None|487|Testing|6.6|0|6.6|
25517|157|2024-04-25|None|1164|Project Management Task|1.6|0|1.6|
25518|50|2021-04-16|None|None|Internal Meeting|1.2|0|1.2|
25519|87|2022-11-21|None|1016|Installation|5.4|0|5.4|
25520|136|2024-10-23|None|14|Project Management Task|1.8|0|1.8|
25521|152|2021-01-18|None|233|Client Training|2.7|0|2.7|System testing OK
25522|10|2021-01-08|None|None|Training|1.9|0|1.9|
25523|94|2022-05-02|None|666|Installation|5.6|0|5.6|
25524|90|2022-01-10|189|23|System Check|1.6|0|1.6|
25525|70|2021-11-24|None|501|Testing|6.6|0|6.6|
25526|153|2025-03-06|None|236|Wiring|3.8|0|3.8|
25527|97|2021-12-03|None|666|Documentation|1.6|0|1.6|
25528|19|2024-08-25|None|464|Programming|7.4|0|7.4|
25529|76|2021-11-26|None|994|Testing|5.3|0|5.3|
25530|17|2022-11-01|None|820|Programming|3.7|0|3.7|
25531|145|2023-01-22|None|636|Testing|6.6|0|6.6|Completed phase ahead of schedule
25532|60|2022-05-17|None|1174|Client Training|3.5|0|3.5|
25533|100|2023-01-06|None|451|Project Management Task|3.0|0|3.0|
25534|31|2021-03-20|None|497|Testing|4.9|0|4.9|
25535|174|2021-02-24|None|233|Documentation|1.9|0|1.9|
25536|197|2023-06-29|None|None|Sales Support|1.5|0|1.5|
25537|84|2022-09-17|None|916|Installation|3.2|0|3.2|
25538|5|2023-04-05|None|138|Wiring|6.7|0|6.7|
25539|122|2025-04-04|None|131|Installation|3.7|0|3.7|
25540|93|2022-10-03|None|902|Programming|6.5|0|6.5|
25541|182|2021-04-21|None|744|Project Management Task|3.1|0|3.1|
25542|192|2022-09-13|None|852|Installation|7.5|0|7.5|
25543|103|2021-06-14|None|None|Internal Meeting|1.6|0|1.6|
25544|182|2022-09-11|None|497|Documentation|0.8|0|0.8|
25545|171|2021-04-03|None|144|Wiring|6.9|0|6.9|
25546|113|2023-01-30|None|1003|Client Training|3.2|0|3.2|
25547|105|2023-04-22|None|723|Wiring|4.9|0|4.9|
25548|187|2023-01-01|None|None|Internal Meeting|0.9|0|0.9|
25549|138|2022-04-21|None|129|Client Training|2.4|0|2.4|
25550|81|2022-10-12|None|743|Installation|7.4|0|7.4|
25551|6|2021-12-11|None|None|Internal Meeting|1.2|0|1.2|Coordination meeting
25552|10|2021-08-20|None|358|Documentation|0.9|0|0.9|
25553|40|2021-10-30|None|901|Client Training|2.7|0|2.7|
25554|181|2023-05-20|None|None|Admin|1.4|0|1.4|
25555|60|2022-05-28|None|887|Installation|3.5|0|3.5|
25556|65|2021-04-04|None|23|Testing|6.6|0|6.6|
25557|84|2023-06-02|None|106|Programming|6.5|0|6.5|
25558|27|2024-07-02|None|570|Testing|4.0|0|4.0|
25559|159|2021-04-15|None|238|Client Training|3.2|0|3.2|
25560|102|2021-10-16|None|988|Wiring|6.9|0|6.9|
25561|81|2024-08-31|None|None|Shop Work|1.2|0|1.2|Parts pickup
25562|104|2024-05-29|None|280|Project Management Task|3.4|0|3.4|
25563|25|2022-10-02|None|None|Shop Work|1.1|0|1.1|
25564|127|2023-09-22|None|853|Programming|7.5|0|7.5|
25565|27|2024-07-09|None|803|Testing|5.0|0|5.0|Coordination meeting
25566|23|2024-07-02|None|1071|Client Training|1.2|0|1.2|
25567|163|2021-05-25|None|619|Installation|4.4|0|4.4|
25568|175|2024-06-05|None|591|Testing|7.3|0|7.3|
25569|36|2023-04-06|None|661|Programming|7.1|0|7.1|
25570|76|2021-04-24|None|389|Documentation|1.8|0|1.8|Parts pickup
25571|5|2021-05-17|None|95|Programming|3.3|0|3.3|
25572|120|2021-10-16|None|431|Client Training|1.9|0|1.9|
25573|78|2022-09-11|None|675|Client Training|3.8|0|3.8|
25574|45|2022-12-03|None|None|Shop Work|1.0|0|1.0|System testing OK
25575|47|2024-09-10|None|None|Internal Meeting|1.4|0|1.4|
25576|14|2023-09-29|None|1041|Testing|4.2|0|4.2|
25577|40|2021-03-06|None|1154|Installation|4.7|0|4.7|
25578|98|2023-04-05|None|171|Programming|7.8|0|7.8|
25579|7|2023-08-11|None|618|Installation|7.6|0|7.6|
25580|157|2022-06-02|None|434|Wiring|3.6|0|3.6|
25581|180|2024-01-12|None|355|Wiring|6.1|0|6.1|
25582|74|2023-10-03|1282|None|Remote Support|0.8|0|0.8|
25583|80|2024-03-18|None|1170|Programming|6.7|0|6.7|
25584|120|2022-10-02|None|312|Installation|3.1|0|3.1|
25585|87|2021-10-04|None|431|Testing|5.1|0|5.1|
25586|120|2022-07-21|None|867|Programming|3.0|0|3.0|
25587|65|2023-01-20|None|343|Testing|6.7|0|6.7|
25588|134|2024-04-01|None|785|Project Management Task|2.9|0|2.9|
25589|114|2022-09-19|None|228|Project Management Task|2.5|0|2.5|
25590|163|2022-08-02|None|264|Wiring|6.2|0|6.2|
25591|25|2022-08-12|None|570|Testing|5.7|0|5.7|
25592|157|2024-03-01|None|1149|Installation|5.9|0|5.9|
25593|72|2023-03-05|None|None|Admin|1.6|0|1.6|
25594|65|2022-07-31|None|896|Wiring|6.6|0|6.6|
25595|114|2022-02-24|None|227|Programming|4.2|0|4.2|
25596|60|2023-04-08|None|None|Training|0.9|0|0.9|
25597|176|2021-08-07|None|None|Internal Meeting|1.5|0|1.5|
25598|88|2021-03-07|None|442|Documentation|1.2|0|1.2|
25599|178|2022-10-14|None|983|Installation|8|0|8.0|Client requested additional work
25600|200|2022-04-10|None|None|Training|1.9|0|1.9|
25601|200|2024-07-14|None|877|Testing|6.1|0|6.1|
25602|174|2021-04-19|None|1179|Testing|5.0|0|5.0|Parts pickup
25603|80|2024-05-12|None|870|Installation|6.3|0|6.3|
25604|160|2024-01-29|None|988|Client Training|3.3|0|3.3|Client requested additional work
25605|104|2024-06-22|None|None|Sales Support|1.8|0|1.8|
25606|152|2024-08-26|None|981|Programming|6.1|0|6.1|
25607|70|2023-01-11|None|1015|Programming|5.0|0|5.0|
25608|97|2021-05-06|None|352|Wiring|3.7|0|3.7|
25609|155|2025-01-18|None|854|Installation|4.1|0|4.1|
25610|104|2024-05-03|None|942|Installation|6.8|0|6.8|
25611|127|2022-12-30|None|280|Documentation|1.6|0|1.6|
25612|200|2024-05-20|None|777|Documentation|1.8|0|1.8|
25613|24|2023-03-08|None|782|Documentation|1.7|0|1.7|
25614|60|2023-10-03|None|None|Travel|1.8|0|1.8|
25615|157|2023-12-31|None|894|Installation|5.4|0|5.4|
25616|168|2025-03-09|None|738|Programming|4.3|0|4.3|
25617|8|2022-04-17|None|618|Project Management Task|3.5|0|3.5|
25618|167|2024-10-03|None|1068|Documentation|1.0|0|1.0|
25619|41|2021-07-11|None|514|Wiring|4.3|0|4.3|
25620|40|2024-02-01|None|750|Programming|6.6|0|6.6|
25621|17|2024-02-03|None|961|Project Management Task|2.3|0|2.3|
25622|127|2023-10-07|None|None|Shop Work|0.6|0|0.6|
25623|41|2023-01-26|None|580|Wiring|6.7|0|6.7|
25624|199|2023-02-04|None|666|Wiring|5.1|0|5.1|
25625|47|2023-11-09|None|151|Client Training|3.4|0|3.4|
25626|94|2021-10-25|None|None|Internal Meeting|1.8|0|1.8|
25627|76|2023-05-31|None|619|Testing|4.4|0|4.4|
25628|160|2021-01-16|None|574|Testing|6.8|0|6.8|
25629|138|2022-06-21|None|None|Internal Meeting|1.4|0|1.4|
25630|17|2025-03-02|None|676|Wiring|7.2|0|7.2|
25631|87|2022-04-05|None|1127|Documentation|1.8|0|1.8|
25632|163|2023-01-19|None|636|Installation|4.3|0|4.3|
25633|134|2022-05-14|None|95|Testing|6.3|0|6.3|
25634|157|2024-12-13|None|500|Documentation|1.4|0|1.4|
25635|103|2024-08-06|None|864|Wiring|7.4|0|7.4|
25636|114|2022-07-07|None|786|Testing|4.4|0|4.4|Parts pickup
25637|90|2022-11-02|None|513|Wiring|6.4|0|6.4|
25638|53|2023-06-01|471|None|Remote Support|0.6|0|0.6|
25639|60|2022-11-25|None|248|Project Management Task|1.8|0|1.8|Encountered unexpected issues
25640|111|2024-04-13|None|129|Documentation|0.7|0|0.7|
25641|127|2023-12-26|None|640|Testing|3.9|0|3.9|
25642|8|2025-01-01|None|423|Installation|5.2|0|5.2|
25643|161|2022-06-02|None|86|Project Management Task|3.5|0|3.5|
25644|37|2024-02-09|None|423|Testing|5.8|0|5.8|
25645|178|2024-07-21|None|1041|Testing|4.8|0|4.8|
25646|80|2022-11-06|None|None|Travel|1.3|0|1.3|
25647|14|2023-10-08|None|1116|Testing|4.2|0|4.2|
25648|44|2023-12-23|None|887|Documentation|2.0|0|2.0|
25649|44|2022-06-01|None|1047|Programming|7.9|0|7.9|
25650|186|2023-05-07|None|1053|Wiring|3.7|0|3.7|
25651|144|2024-09-29|None|766|Client Training|1.6|0|1.6|
25652|115|2021-07-05|None|107|Documentation|0.8|0|0.8|
25653|92|2022-11-15|None|834|Programming|5.2|0|5.2|
25654|100|2023-06-25|None|513|Client Training|3.1|0|3.1|
25655|135|2023-03-28|None|None|Shop Work|1.3|0|1.3|
25656|128|2021-11-15|None|507|Programming|4.9|0|4.9|
25657|36|2022-11-14|None|853|Wiring|7.0|0|7.0|
25658|25|2023-09-04|None|1093|Installation|7.3|0|7.3|
25659|199|2022-12-19|None|921|Client Training|2.4|0|2.4|
25660|200|2024-08-09|None|None|Travel|1.4|0|1.4|
25661|11|2025-04-04|None|619|Installation|6.2|0|6.2|
25662|111|2021-07-08|None|383|Project Management Task|2.9|0|2.9|
25663|200|2023-01-12|None|690|Installation|7.8|0|7.8|Completed phase ahead of schedule
25664|152|2021-12-14|None|597|Documentation|1.4|0|1.4|
25665|180|2025-03-13|None|499|Documentation|1.3|0|1.3|Encountered unexpected issues
25666|24|2023-02-21|None|664|Testing|7.9|0|7.9|
25667|97|2022-02-13|None|853|Installation|3.5|0|3.5|
25668|120|2022-10-15|None|293|Testing|4.4|0|4.4|
25669|1|2022-05-01|None|664|Documentation|0.6|0|0.6|
25670|96|2021-10-25|None|39|Wiring|3.3|0|3.3|
25671|87|2024-07-23|None|362|Client Training|3.4|0|3.4|
25672|70|2022-06-24|None|None|Shop Work|0.8|0|0.8|
25673|136|2024-01-01|None|722|Wiring|4.9|0|4.9|
25674|81|2021-12-19|None|619|Wiring|3.4|0|3.4|
25675|88|2022-03-10|None|129|Testing|5.5|0|5.5|
25676|94|2022-03-07|None|107|Documentation|0.9|0|0.9|
25677|23|2024-07-20|None|1068|Installation|4.1|0|4.1|
25678|93|2021-01-26|None|233|Programming|4.2|0|4.2|
25679|65|2025-01-13|None|765|Installation|3.2|0|3.2|
25680|187|2022-10-07|None|None|Internal Meeting|2.0|0|2.0|
25681|87|2022-07-28|None|233|Testing|6.9|0|6.9|
25682|102|2024-05-06|None|306|Client Training|2.0|0|2.0|
25683|134|2023-05-03|None|517|Wiring|3.3|0|3.3|
25684|111|2024-11-08|None|244|Testing|6.3|0|6.3|
25685|22|2022-08-08|None|1105|Documentation|1.0|0|1.0|
25686|173|2021-09-01|None|None|Internal Meeting|1.8|0|1.8|
25687|118|2022-07-26|None|1099|Installation|3.7|0|3.7|
25688|47|2023-01-04|None|None|Admin|0.6|0|0.6|
25689|107|2024-03-05|None|14|Project Management Task|3.3|0|3.3|
25690|84|2024-09-20|None|108|Wiring|3.8|0|3.8|
25691|143|2023-04-13|None|195|Installation|5.4|0|5.4|
25692|101|2024-09-20|None|553|Project Management Task|1.8|0|1.8|
25693|163|2022-03-23|None|965|Wiring|7.2|0|7.2|
25694|100|2021-08-10|None|619|Documentation|1.6|0|1.6|
25695|100|2022-03-10|None|299|Installation|5.5|0|5.5|
25696|44|2023-11-11|None|1178|Documentation|1.5|0|1.5|
25697|166|2022-08-06|None|129|Documentation|1.4|0|1.4|
25698|65|2021-03-12|None|156|Programming|7.0|0|7.0|
25699|4|2023-03-09|None|423|Client Training|3.3|0|3.3|Client requested additional work
25700|46|2024-04-13|None|710|Documentation|1.3|0|1.3|
25701|49|2022-08-12|None|690|Programming|6.6|0|6.6|
25702|152|2021-02-25|None|661|Programming|5.6|0|5.6|
25703|46|2022-06-17|None|541|Wiring|4.5|0|4.5|
25704|18|2021-09-05|None|73|Testing|4.0|0|4.0|
25705|181|2023-08-17|None|332|Testing|5.7|0|5.7|Encountered unexpected issues
25706|166|2023-09-10|None|342|Documentation|1.6|0|1.6|
25707|78|2021-09-05|None|835|Project Management Task|1.4|0|1.4|
25708|192|2023-06-03|None|495|Client Training|3.5|0|3.5|
25709|132|2021-05-21|None|82|Client Training|3.3|0|3.3|
25710|49|2024-02-29|None|None|Sales Support|0.6|0|0.6|
25711|85|2023-09-26|None|514|Installation|5.1|0|5.1|
25712|170|2024-04-26|None|None|Travel|1.6|0|1.6|System testing OK
25713|107|2023-10-10|None|520|Programming|7.7|0|7.7|System testing OK
25714|143|2025-01-24|None|70|Testing|7.3|0|7.3|
25715|165|2024-02-10|None|272|Installation|7.6|0|7.6|
25716|32|2022-02-02|None|749|Programming|7.5|0|7.5|
25717|144|2022-07-28|None|177|Documentation|1.7|0|1.7|
25718|134|2024-07-07|None|334|Wiring|5.7|0|5.7|
25719|22|2021-01-03|None|495|Wiring|7.3|0|7.3|
25720|60|2022-06-05|None|961|Client Training|3.0|0|3.0|
25721|113|2021-12-11|None|37|Testing|6.7|0|6.7|Client requested additional work
25722|89|2024-09-15|None|619|Programming|7.8|0|7.8|
25723|132|2021-04-10|None|994|Client Training|3.8|0|3.8|
25724|48|2024-01-08|None|889|Testing|6.9|0|6.9|
25725|81|2021-07-09|None|497|Testing|5.6|0|5.6|
25726|114|2022-04-11|None|644|Wiring|3.5|0|3.5|
25727|145|2022-10-20|None|820|Installation|3.2|0|3.2|
25728|44|2024-04-27|None|316|Documentation|1.5|0|1.5|
25729|176|2022-10-05|None|264|Documentation|0.6|0|0.6|
25730|171|2024-03-22|None|None|Training|1.1|0|1.1|
25731|138|2024-03-18|None|839|Wiring|3.4|0|3.4|
25732|180|2022-02-12|None|None|Internal Meeting|0.7|0|0.7|
25733|192|2021-03-11|None|599|Documentation|1.0|0|1.0|
25734|111|2024-03-07|None|568|Testing|7.5|0|7.5|
25735|132|2023-11-11|None|809|Testing|4.5|0|4.5|
25736|165|2021-11-29|None|455|Documentation|1.1|0|1.1|
25737|145|2021-07-19|None|1149|Client Training|3.7|0|3.7|
25738|126|2021-02-16|None|257|Installation|6.6|0|6.6|
25739|135|2023-09-24|1598|None|Troubleshooting|6.4|0|6.4|
25740|136|2021-10-31|None|951|Programming|7.9|0|7.9|System testing OK
25741|44|2022-01-29|None|583|Programming|3.3|0|3.3|
25742|41|2023-01-18|None|397|Testing|6.9|0|6.9|
25743|166|2025-03-14|None|264|Wiring|7.1|0|7.1|
25744|43|2024-12-04|None|1076|Project Management Task|1.9|0|1.9|
25745|186|2022-03-21|None|None|Shop Work|1.1|0|1.1|Parts pickup
25746|41|2021-03-28|None|256|Client Training|1.7|0|1.7|
25747|71|2022-11-06|None|980|Client Training|3.7|0|3.7|
25748|119|2022-05-19|None|667|Installation|3.6|0|3.6|
25749|18|2024-06-07|None|548|Testing|6.4|0|6.4|
25750|67|2024-02-08|None|499|Documentation|0.6|0|0.6|
25751|175|2022-11-16|None|227|Testing|4.6|0|4.6|
25752|65|2021-05-02|None|827|Documentation|0.6|0|0.6|
25753|98|2021-03-04|None|238|Testing|4.3|0|4.3|
25754|18|2025-01-24|None|490|Installation|6.3|0|6.3|
25755|84|2023-11-02|None|151|Documentation|0.5|0|0.5|Completed phase ahead of schedule
25756|192|2021-08-15|None|1171|Installation|3.7|0|3.7|
25757|92|2023-06-20|None|342|Documentation|1.1|0|1.1|
25758|40|2021-01-06|None|82|Wiring|7.4|0|7.4|
25759|23|2023-10-10|None|269|Testing|5.6|0|5.6|
25760|94|2024-05-10|None|None|Admin|0.9|0|0.9|
25761|88|2021-03-09|None|618|Installation|7.8|0|7.8|
25762|66|2024-07-31|None|471|Testing|8|0|8.0|Completed phase ahead of schedule
25763|170|2021-04-12|None|848|Documentation|1.0|0|1.0|
25764|168|2023-10-30|None|899|Installation|5.0|0|5.0|
25765|98|2021-08-16|788|None|Troubleshooting|7.9|0|7.9|
25766|89|2021-08-27|None|495|Installation|6.9|0|6.9|
25767|113|2021-08-17|None|1154|Project Management Task|3.7|0|3.7|
25768|71|2021-08-11|None|618|Testing|5.5|0|5.5|
25769|192|2021-06-14|None|93|Programming|7.3|0|7.3|
25770|107|2023-08-21|None|1105|Project Management Task|2.3|0|2.3|
25771|126|2024-01-12|None|1100|Wiring|5.2|0|5.2|
25772|93|2023-05-24|None|1160|Documentation|1.0|0|1.0|
25773|118|2022-01-25|None|214|Installation|7.9|0|7.9|
25774|67|2024-03-08|None|52|Project Management Task|3.9|0|3.9|Coordination meeting
25775|134|2022-04-01|None|73|Documentation|1.0|0|1.0|
25776|36|2021-08-20|None|68|Client Training|3.7|0|3.7|
25777|199|2023-08-06|None|395|Client Training|2.1|0|2.1|
25778|114|2023-06-25|None|526|Programming|7.3|0|7.3|Completed phase ahead of schedule
25779|118|2023-11-14|None|None|Admin|0.9|0|0.9|
25780|104|2024-11-03|None|377|Client Training|2.1|0|2.1|
25781|111|2021-07-24|None|1004|Project Management Task|1.5|0|1.5|
25782|70|2021-04-29|None|461|Programming|6.9|0|6.9|
25783|34|2023-03-28|None|1072|Programming|7.3|0|7.3|
25784|90|2024-03-24|None|627|Client Training|3.4|0|3.4|
25785|53|2023-03-04|None|146|Project Management Task|3.7|0|3.7|
25786|44|2024-11-03|None|500|Testing|6.7|0|6.7|
25787|94|2023-04-07|None|207|Client Training|2.1|0|2.1|
25788|2|2024-04-24|None|163|Testing|7.3|0|7.3|
25789|161|2025-01-23|None|946|Documentation|1.6|0|1.6|
25790|120|2023-08-28|None|889|Installation|4.3|0|4.3|
25791|105|2023-12-30|None|1031|Installation|6.6|0|6.6|
25792|10|2022-02-27|None|327|Testing|7.5|0|7.5|
25793|17|2023-01-23|None|981|Wiring|4.5|0|4.5|
25794|76|2021-10-30|None|1114|Project Management Task|2.2|0|2.2|
25795|159|2024-06-22|None|None|Training|1.4|0|1.4|
25796|175|2024-05-23|None|327|Project Management Task|1.7|0|1.7|
25797|91|2022-11-27|None|802|Documentation|1.4|0|1.4|
25798|170|2021-09-01|None|276|Installation|3.6|0|3.6|Coordination meeting
25799|154|2024-11-19|None|None|Internal Meeting|0.8|0|0.8|
25800|178|2023-07-29|None|723|Programming|4.1|0|4.1|
25801|128|2023-08-22|None|495|Programming|3.1|0|3.1|Encountered unexpected issues
25802|43|2022-11-02|None|867|Wiring|3.7|0|3.7|
25803|10|2022-12-25|None|728|Testing|6.8|0|6.8|
25804|168|2022-12-06|None|313|Client Training|2.5|0|2.5|
25805|99|2022-02-27|None|520|Testing|6.5|0|6.5|Coordination meeting
25806|101|2024-06-28|None|1189|Installation|6.9|0|6.9|
25807|24|2021-03-21|None|352|Testing|5.4|0|5.4|
25808|93|2024-04-23|None|None|Sales Support|1.1|0|1.1|
25809|135|2022-11-27|None|902|Client Training|2.2|0|2.2|
25810|95|2021-01-26|None|618|Project Management Task|3.3|0|3.3|
25811|84|2023-05-20|None|352|Project Management Task|1.4|0|1.4|
25812|159|2024-04-12|None|804|Programming|4.3|0|4.3|
25813|83|2021-04-21|None|1154|Wiring|3.8|0|3.8|
25814|45|2021-08-23|None|None|Travel|1.4|0|1.4|
25815|48|2022-03-23|None|983|Project Management Task|3.1|0|3.1|
25816|22|2024-04-26|234|199|Maintenance|3.8|0|3.8|
25817|166|2024-07-16|None|1012|Installation|4.6|0|4.6|
25818|94|2024-05-02|None|None|Internal Meeting|0.7|0|0.7|
25819|43|2024-11-10|None|1189|Testing|7.2|0|7.2|
25820|159|2022-05-09|None|966|Programming|6.1|0|6.1|
25821|80|2024-06-15|None|73|Client Training|2.0|0|2.0|
25822|194|2024-08-10|267|706|Remote Support|2.0|0|2.0|
25823|5|2023-03-22|None|1120|Project Management Task|3.7|0|3.7|
25824|24|2022-09-05|None|570|Wiring|6.2|0|6.2|
25825|194|2023-09-02|None|None|Admin|1.0|0|1.0|
25826|194|2021-01-19|None|None|Travel|1.2|0|1.2|
25827|99|2024-06-21|None|1169|Wiring|7.5|0|7.5|
25828|49|2025-01-26|None|None|Admin|1.6|0|1.6|
25829|46|2023-11-20|None|667|Wiring|5.7|0|5.7|
25830|159|2021-08-14|None|833|Installation|4.6|0|4.6|
25831|128|2021-01-04|None|172|Documentation|1.7|0|1.7|
25832|199|2022-01-15|None|None|Admin|1.3|0|1.3|
25833|153|2021-01-14|None|574|Client Training|2.0|0|2.0|
25834|97|2023-10-21|None|None|Internal Meeting|1.0|0|1.0|
25835|159|2022-03-30|None|327|Project Management Task|1.0|0|1.0|
25836|34|2024-07-30|None|666|Programming|7.0|0|7.0|Client requested additional work
25837|1|2024-01-23|None|None|Sales Support|0.7|0|0.7|
25838|74|2023-05-16|None|570|Programming|5.9|0|5.9|
25839|161|2022-08-26|None|None|Admin|1.3|0|1.3|
25840|194|2022-05-29|None|584|Documentation|1.1|0|1.1|
25841|159|2022-11-06|None|621|Testing|6.5|0|6.5|
25842|24|2021-01-20|None|574|Documentation|1.8|0|1.8|
25843|128|2021-03-15|None|256|Project Management Task|1.7|0|1.7|Client requested additional work
25844|175|2023-11-20|None|621|Testing|7.1|0|7.1|
25845|144|2023-04-03|None|231|Client Training|1.3|0|1.3|
25846|47|2022-04-29|None|232|Project Management Task|2.2|0|2.2|
25847|24|2024-02-23|None|None|Sales Support|1.8|0|1.8|
25848|145|2024-05-15|None|979|Programming|6.3|0|6.3|
25849|105|2023-07-29|None|293|Installation|7.1|0|7.1|
25850|39|2021-09-13|None|None|Training|0.6|0|0.6|
25851|38|2024-09-22|None|393|Project Management Task|1.1|0|1.1|
25852|88|2022-10-13|None|342|Wiring|6.1|0|6.1|
25853|23|2022-11-21|None|1124|Client Training|1.9|0|1.9|
25854|137|2021-01-04|None|495|Wiring|4.2|0|4.2|
25855|93|2021-10-10|None|477|Client Training|2.3|0|2.3|
25856|104|2023-12-18|None|1167|Project Management Task|1.2|0|1.2|Completed phase ahead of schedule
25857|80|2021-09-09|None|None|Travel|0.7|0|0.7|
25858|94|2023-06-02|None|99|Testing|4.7|0|4.7|
25859|8|2024-08-07|None|907|Wiring|6.8|0|6.8|System testing OK
25860|74|2024-06-24|None|None|Admin|1.1|0|1.1|
25861|167|2022-03-23|None|575|Testing|6.1|0|6.1|
25862|98|2025-03-31|None|929|Wiring|5.4|0|5.4|
25863|80|2023-10-24|None|148|Client Training|1.0|0|1.0|
25864|71|2021-09-29|None|1054|Testing|7.2|0|7.2|
25865|14|2021-05-22|None|82|Documentation|2.0|0|2.0|
25866|103|2023-07-03|None|667|Installation|5.9|0|5.9|
25867|173|2023-09-07|None|151|Programming|3.2|0|3.2|
25868|27|2021-03-12|None|447|Installation|6.8|0|6.8|
25869|78|2021-03-16|None|696|Programming|4.5|0|4.5|
25870|161|2023-11-26|None|597|Documentation|1.8|0|1.8|
25871|120|2025-03-03|None|108|Project Management Task|2.2|0|2.2|
