TimelineEntryID|ProjectID|Milestone|EstimatedDate|ActualDate|Status|Notes
8813|1120|Materials Ordered|2022-05-28|2022-06-03|Completed|Ahead of schedule
8814|1120|Rough-In Start|2022-06-20|2022-06-19|Completed|
8815|1120|Rough-In Complete|2022-07-01|2022-06-28|Completed|
8816|1120|Trim-Out Start|2022-07-16|2022-07-12|Completed|
8817|1120|Trim-Out Complete|2022-08-05|2022-08-11|Completed|Ahead of schedule
8818|1120|Programming Start|2022-08-16|2022-08-24|Completed|Ahead of schedule
8819|1120|Programming Complete|2022-09-01|2022-09-08|Completed|Ahead of schedule
8820|1120|Final Walkthrough|2022-09-18|2022-09-22|Completed|Ahead of schedule
8821|1121|Design Approval|2023-08-30|2023-08-24|Completed|
8822|1121|Materials Ordered|2023-09-12|2023-09-08|Completed|
8823|1121|Rough-In Start|2023-09-29|2023-09-29|Completed|
8824|1121|Rough-In Complete|2023-10-12|2023-10-10|Completed|
8825|1121|Trim-Out Start|2023-11-01|2023-11-09|Completed|Delayed - Inspections
8826|1121|Trim-Out Complete|2023-11-15|2023-11-15|Completed|
8827|1121|Programming Start|2023-11-22|2023-11-25|Completed|
8828|1121|Programming Complete|2023-12-10|2023-12-03|Completed|
8829|1121|Final Walkthrough|2023-12-24|2023-12-24|Completed|
8830|1123|Design Approval|2023-07-31|2023-08-10|Completed|Delayed - Client Request
8831|1123|Materials Ordered|2023-08-16|2023-08-13|Completed|
8832|1123|Rough-In Start|2023-08-20|2023-08-24|Completed|
8833|1123|Rough-In Complete|2023-09-04|2023-09-01|Completed|
8834|1123|Trim-Out Start|2023-09-15|2023-09-16|Completed|
8835|1123|Trim-Out Complete|2023-09-28|2023-09-25|Completed|
8836|1123|Programming Start|2023-10-10|2023-10-24|Completed|Delayed - Inspections
8837|1123|Programming Complete|2023-10-23|2023-10-28|Completed|
8838|1123|Final Walkthrough|2023-11-04|2023-11-06|Completed|
8839|1124|Design Approval|2022-11-23|2022-11-24|Completed|
8840|1124|Materials Ordered|2022-12-20|2022-12-14|Completed|
8841|1124|Rough-In Start|2023-01-09|2023-01-03|Completed|
8842|1124|Rough-In Complete|2023-01-19|2023-01-19|Completed|
8843|1124|Trim-Out Start|2023-02-10|2023-02-17|Completed|Delayed - Client Request
8844|1124|Trim-Out Complete|2023-02-26|2023-02-21|Completed|
8845|1124|Programming Start|2023-03-23|2023-03-16|Completed|
8846|1124|Programming Complete|2023-04-05|2023-04-10|Completed|
8847|1124|Final Walkthrough|2023-04-30|2023-05-06|Completed|Delayed - Inspections
8848|1125|Design Approval|2022-03-20|2022-04-01|Completed|Delayed - Inspections
8849|1125|Materials Ordered|2022-04-05|2022-04-12|Completed|Delayed - Materials
8850|1125|Rough-In Start|2022-04-18|2022-04-26|Completed|Delayed - Client Request
8851|1125|Rough-In Complete|2022-05-06|2022-05-09|Completed|
8852|1125|Trim-Out Start|2022-05-12|2022-05-13|Completed|
8853|1125|Trim-Out Complete|2022-06-03|2022-06-03|Completed|
8854|1125|Programming Start|2022-06-15|2022-06-23|Completed|Delayed - Inspections
8855|1125|Programming Complete|2022-07-01|2022-07-15|Completed|Delayed - Client Request
8856|1125|Final Walkthrough|2022-07-13|2022-07-22|Completed|Delayed - Materials
8857|1126|Design Approval|2024-03-17|2024-03-28|Completed|Delayed - Client Request
8858|1126|Materials Ordered|2024-03-23|2024-03-30|Completed|
8859|1126|Rough-In Start|2024-04-07|2024-04-12|Completed|
8860|1126|Rough-In Complete|2024-04-15|2024-04-17|Completed|
8861|1126|Trim-Out Start|2024-04-20|2024-04-21|Completed|
8862|1126|Trim-Out Complete|2024-04-21|2024-04-24|Completed|
8863|1126|Programming Start|2024-05-01|2024-05-02|Completed|
8864|1126|Programming Complete|2024-05-11|2024-05-18|Completed|Delayed - Materials
8865|1126|Final Walkthrough|2024-05-12|2024-05-25|Completed|Delayed - Client Request
8866|1127|Design Approval|2021-12-12|2021-12-22|Completed|Delayed - Inspections
8867|1127|Materials Ordered|2021-12-23|2021-12-28|Completed|
8868|1127|Rough-In Start|2022-01-09|2022-01-19|Completed|Delayed - Inspections
8869|1127|Rough-In Complete|2022-01-24|2022-01-24|Completed|
8870|1127|Trim-Out Start|2022-02-12|2022-02-16|Completed|
8871|1127|Trim-Out Complete|2022-02-21|2022-02-19|Completed|
8872|1127|Programming Start|2022-03-15|2022-03-18|Completed|
8873|1127|Programming Complete|2022-03-28|2022-03-28|Completed|
8874|1127|Final Walkthrough|2022-04-12|2022-04-09|Completed|
8875|1128|Design Approval|2023-07-13|TBD|Pending|
8876|1128|Materials Ordered|2023-07-27|TBD|Pending|
8877|1128|Rough-In Start|2023-08-04|TBD|Pending|
8878|1128|Rough-In Complete|2023-08-09|TBD|Pending|
8879|1128|Trim-Out Start|2023-08-17|TBD|Pending|
8880|1128|Trim-Out Complete|2023-08-29|TBD|Pending|
8881|1128|Programming Start|2023-09-01|TBD|Pending|
8882|1128|Programming Complete|2023-09-17|TBD|Pending|
8883|1128|Final Walkthrough|2023-09-18|TBD|Pending|
8884|1130|Design Approval|2023-12-25|2023-12-31|Completed|Delayed - Inspections
8885|1130|Materials Ordered|2024-01-14|2024-01-22|Completed|Delayed - Inspections
8886|1130|Rough-In Start|2024-01-25|2024-02-02|Completed|Delayed - Inspections
8887|1130|Rough-In Complete|2024-02-01|2024-02-15|Completed|Delayed - Inspections
8888|1130|Trim-Out Start|2024-02-10|2024-02-22|Completed|Delayed - Inspections
8889|1130|Trim-Out Complete|2024-02-24|2024-02-27|Completed|
8890|1130|Programming Start|2024-02-29|2024-03-06|Completed|Delayed - Client Request
8891|1130|Programming Complete|2024-03-16|2024-03-29|Completed|Delayed - Client Request
8892|1130|Final Walkthrough|2024-03-19|2024-03-30|Completed|
8893|1131|Design Approval|2023-05-17|2023-05-10|Completed|
8894|1131|Materials Ordered|2023-05-30|2023-06-02|Completed|
8895|1131|Rough-In Start|2023-06-20|2023-06-30|Completed|Delayed - Client Request
8896|1131|Rough-In Complete|2023-06-28|2023-07-02|Completed|
8897|1131|Trim-Out Start|2023-07-16|2023-07-15|Completed|
8898|1131|Trim-Out Complete|2023-07-30|2023-07-27|Completed|
8899|1131|Programming Start|2023-08-14|2023-08-25|Completed|Delayed - Client Request
8900|1131|Programming Complete|2023-08-26|2023-09-05|Completed|Delayed - Inspections
8901|1131|Final Walkthrough|2023-09-09|2023-09-14|Completed|
8902|1132|Design Approval|2024-12-11|2024-12-15|Completed|Ahead of schedule
8903|1132|Materials Ordered|2024-12-25|2024-12-20|Completed|
8904|1132|Rough-In Start|2025-01-07|2025-01-10|Completed|
8905|1132|Rough-In Complete|2025-01-14|2025-01-13|Completed|
8906|1132|Trim-Out Start|2025-02-01|2025-02-06|Completed|Slight delay - Materials
8907|1132|Trim-Out Complete|2025-02-16|2025-02-18|Completed|
8908|1132|Programming Start|2025-03-05|2025-03-10|Completed|Slight delay - Materials
8909|1132|Programming Complete|2025-03-11|2025-03-17|Completed|Ahead of schedule
8910|1132|Final Walkthrough|2025-03-31|2025-04-09|Completed|Ahead of schedule
8911|1133|Design Approval|2024-09-06|2024-09-18|Completed|Delayed - Client Request
8912|1133|Materials Ordered|2024-09-07|2024-09-25|Completed|
8913|1133|Rough-In Start|2024-09-20|2024-09-28|Completed|
8914|1133|Rough-In Complete|2024-09-21|2024-10-03|Completed|
8915|1133|Trim-Out Start|2024-09-28|2024-10-06|Completed|Delayed - Client Request
8916|1133|Trim-Out Complete|2024-09-29|2024-10-11|Completed|Delayed - Inspections
8917|1133|Programming Start|2024-10-10|2024-10-23|Completed|Delayed - Inspections
8918|1133|Programming Complete|2024-10-13|2024-10-28|Completed|Delayed - Inspections
8919|1133|Final Walkthrough|2024-10-14|2024-11-01|Completed|Delayed - Client Request
8920|1135|Design Approval|2023-05-30|TBD|Pending|
8921|1135|Materials Ordered|2023-06-14|TBD|Pending|
8922|1135|Rough-In Start|2023-07-08|TBD|Pending|
8923|1135|Rough-In Complete|2023-07-26|TBD|Pending|
8924|1135|Trim-Out Start|2023-08-10|TBD|Pending|
8925|1135|Trim-Out Complete|2023-08-29|TBD|Pending|
8926|1135|Programming Start|2023-09-27|TBD|Pending|
8927|1135|Programming Complete|2023-10-09|TBD|Pending|
8928|1135|Final Walkthrough|2023-11-04|TBD|Pending|
8929|1136|Design Approval|2024-03-22|2024-03-27|Completed|Ahead of schedule
8930|1136|Materials Ordered|2024-04-03|2024-04-10|Completed|Ahead of schedule
8931|1136|Rough-In Start|2024-04-26|2024-05-05|Completed|Slight delay - Materials
8932|1136|Rough-In Complete|2024-05-11|2024-05-09|Completed|
8933|1136|Trim-Out Start|2024-06-02|2024-05-30|Completed|
8934|1136|Trim-Out Complete|2024-06-18|2024-06-16|Completed|
8935|1136|Programming Start|2024-06-30|2024-07-04|Completed|Slight delay - Materials
8936|1136|Programming Complete|2024-07-21|2024-07-26|Completed|Slight delay - Materials
8937|1136|Final Walkthrough|2024-08-04|2024-08-06|Completed|
8938|1137|Design Approval|2021-12-05|2021-12-01|Completed|
8939|1137|Materials Ordered|2021-12-15|2021-12-17|Completed|
8940|1137|Rough-In Start|2021-12-19|2021-12-19|Completed|
8941|1137|Rough-In Complete|2022-01-03|2022-01-08|Completed|Ahead of schedule
8942|1137|Trim-Out Start|2022-01-09|2022-01-16|Completed|Ahead of schedule
8943|1137|Trim-Out Complete|2022-01-19|2022-01-25|Completed|Slight delay - Materials
8944|1137|Programming Start|2022-01-24|2022-01-26|Completed|
8945|1137|Programming Complete|2022-02-02|2022-02-01|Completed|
8946|1137|Final Walkthrough|2022-02-12|2022-02-20|Completed|Ahead of schedule
8947|1138|Design Approval|2024-07-27|2024-07-27|Completed|
8948|1138|Materials Ordered|2024-08-16|2024-08-20|Completed|
8949|1138|Rough-In Start|2024-09-04|2024-09-08|Completed|
8950|1138|Rough-In Complete|2024-09-17|2024-09-11|Completed|
8951|1138|Trim-Out Start|2024-10-08|2024-10-13|Completed|
8952|1138|Trim-Out Complete|2024-11-02|2024-11-11|Completed|Delayed - Inspections
8953|1138|Programming Start|2024-11-23|2024-11-30|Completed|Delayed - Materials
8954|1138|Programming Complete|2024-12-12|2024-12-25|Completed|Delayed - Materials
8955|1138|Final Walkthrough|2024-12-28|2024-12-31|Completed|
8956|1139|Design Approval|2023-10-23|2023-10-27|Completed|
8957|1139|Materials Ordered|2023-11-01|2023-11-15|Completed|Delayed - Client Request
8958|1139|Rough-In Start|2023-11-19|2023-11-28|Completed|Delayed - Client Request
8959|1139|Rough-In Complete|2023-11-28|2023-12-07|Completed|Delayed - Client Request
8960|1139|Trim-Out Start|2023-12-16|2023-12-27|Completed|Delayed - Client Request
8961|1139|Trim-Out Complete|2023-12-28|2024-01-06|Completed|Delayed - Materials
8962|1139|Programming Start|2024-01-09|2024-01-09|Completed|
8963|1139|Programming Complete|2024-01-19|2024-01-19|Completed|
8964|1139|Final Walkthrough|2024-01-31|2024-01-31|Completed|
8965|1140|Design Approval|2022-04-20|2022-04-16|Completed|
8966|1140|Materials Ordered|2022-04-30|2022-05-08|Completed|Delayed - Materials
8967|1140|Rough-In Start|2022-05-05|2022-05-17|Completed|Delayed - Client Request
8968|1140|Rough-In Complete|2022-05-14|2022-05-24|Completed|
8969|1140|Trim-Out Start|2022-05-23|2022-05-31|Completed|
8970|1140|Trim-Out Complete|2022-05-24|2022-06-07|Completed|Delayed - Inspections
8971|1140|Programming Start|2022-05-30|2022-06-11|Completed|
8972|1140|Programming Complete|2022-06-10|2022-06-14|Completed|
8973|1140|Final Walkthrough|2022-06-23|2022-07-07|Completed|Delayed - Client Request
8974|1141|Design Approval|2021-03-31|2021-04-05|Completed|
8975|1141|Materials Ordered|2021-04-05|2021-04-12|Completed|
8976|1141|Rough-In Start|2021-04-15|2021-04-19|Completed|
8977|1141|Rough-In Complete|2021-04-25|2021-05-08|Completed|Delayed - Inspections
8978|1141|Trim-Out Start|2021-04-26|2021-05-11|Completed|
8979|1141|Trim-Out Complete|2021-05-07|2021-05-15|Completed|Delayed - Materials
8980|1141|Programming Start|2021-05-16|2021-05-19|Completed|
8981|1141|Programming Complete|2021-05-17|2021-05-29|Completed|Delayed - Inspections
8982|1141|Final Walkthrough|2021-05-21|2021-05-30|Completed|
8983|1142|Design Approval|2024-09-09|TBD|Pending|
8984|1142|Materials Ordered|2024-09-18|TBD|Pending|
8985|1142|Rough-In Start|2024-10-12|TBD|Pending|
8986|1142|Rough-In Complete|2024-10-25|TBD|Pending|
8987|1142|Trim-Out Start|2024-11-18|TBD|Pending|
8988|1142|Trim-Out Complete|2024-12-07|TBD|Pending|
8989|1142|Programming Start|2024-12-17|TBD|Pending|
8990|1142|Programming Complete|2025-01-05|TBD|Pending|
8991|1142|Final Walkthrough|2025-01-29|TBD|Pending|
8992|1144|Design Approval|2021-07-04|2021-07-09|Completed|
8993|1144|Materials Ordered|2021-07-18|2021-07-13|Completed|
8994|1144|Rough-In Start|2021-07-28|2021-08-05|Completed|Delayed - Materials
8995|1144|Rough-In Complete|2021-08-14|2021-08-20|Completed|Delayed - Client Request
8996|1144|Trim-Out Start|2021-08-25|2021-08-27|Completed|
8997|1144|Trim-Out Complete|2021-09-10|2021-09-18|Completed|Delayed - Materials
8998|1144|Programming Start|2021-10-02|2021-10-01|Completed|
8999|1144|Programming Complete|2021-10-13|2021-10-19|Completed|Delayed - Materials
9000|1144|Final Walkthrough|2021-10-28|2021-10-27|Completed|
9001|1145|Design Approval|2024-04-24|2024-04-19|Completed|
9002|1145|Materials Ordered|2024-05-03|2024-04-28|Completed|
9003|1145|Rough-In Start|2024-05-08|2024-05-04|Completed|
9004|1145|Rough-In Complete|2024-05-17|2024-05-20|Completed|
9005|1145|Trim-Out Start|2024-06-01|2024-06-02|Completed|
9006|1145|Trim-Out Complete|2024-06-05|2024-06-03|Completed|
9007|1145|Programming Start|2024-06-15|2024-06-14|Completed|
9008|1145|Programming Complete|2024-06-25|2024-06-30|Completed|Slight delay - Materials
9009|1145|Final Walkthrough|2024-06-29|2024-07-06|Completed|Slight delay - Materials
9010|1146|Design Approval|2023-06-18|2023-06-17|Completed|
9011|1146|Materials Ordered|2023-07-05|2023-07-12|Completed|Delayed - Client Request
9012|1146|Rough-In Start|2023-07-15|2023-07-18|Completed|
9013|1146|Rough-In Complete|2023-08-03|2023-08-01|Completed|
9014|1146|Trim-Out Start|2023-08-23|2023-08-22|Completed|
9015|1146|Trim-Out Complete|2023-08-30|2023-08-30|Completed|
9016|1146|Programming Start|2023-09-22|2023-09-28|Completed|Delayed - Client Request
9017|1146|Programming Complete|2023-10-07|2023-10-15|Completed|Delayed - Inspections
9018|1146|Final Walkthrough|2023-10-21|2023-10-19|Completed|
9019|1147|Design Approval|2021-12-01|2021-12-01|Completed|
9020|1147|Materials Ordered|2021-12-11|2021-12-22|Completed|Delayed - Materials
9021|1147|Rough-In Start|2021-12-13|2021-12-22|Completed|Delayed - Client Request
9022|1147|Rough-In Complete|2021-12-21|2021-12-26|Completed|
9023|1147|Trim-Out Start|2021-12-22|2021-12-26|Completed|
9024|1147|Trim-Out Complete|2021-12-23|2022-01-06|Completed|Delayed - Materials
9025|1147|Programming Start|2022-01-02|2022-01-10|Completed|
9026|1147|Programming Complete|2022-01-03|2022-01-15|Completed|
9027|1147|Final Walkthrough|2022-01-09|2022-01-16|Completed|Delayed - Materials
9028|1148|Design Approval|2025-01-16|2025-01-12|Completed|
9029|1148|Materials Ordered|2025-01-24|2025-01-17|Completed|
9030|1148|Rough-In Start|2025-01-27|2025-01-27|Completed|
9031|1148|Rough-In Complete|2025-02-03|2025-01-27|Completed|
9032|1148|Trim-Out Start|2025-02-07|2025-02-01|Completed|
9033|1148|Trim-Out Complete|2025-02-14|2025-02-10|Completed|
9034|1148|Programming Start|2025-02-24|2025-03-01|Completed|
9035|1148|Programming Complete|2025-03-01|2025-03-03|Completed|
9036|1148|Final Walkthrough|2025-03-09|2025-03-17|Completed|Delayed - Materials
9037|1149|Design Approval|2021-02-12|2021-02-08|Completed|
9038|1149|Materials Ordered|2021-02-15|2021-02-17|Completed|
9039|1149|Rough-In Start|2021-02-28|2021-03-03|Completed|
9040|1149|Rough-In Complete|2021-03-23|2021-03-23|Completed|
9041|1149|Trim-Out Start|2021-04-03|2021-03-31|Completed|
9042|1149|Trim-Out Complete|2021-04-19|2021-04-19|Completed|
9043|1149|Programming Start|2021-04-26|2021-05-06|Completed|Ahead of schedule
9044|1149|Programming Complete|2021-05-12|2021-05-15|Completed|
9045|1149|Final Walkthrough|2021-05-23|2021-05-22|Completed|
9046|1150|Design Approval|2022-09-12|2022-09-20|Completed|Delayed - Materials
9047|1150|Materials Ordered|2022-09-13|2022-09-25|Completed|Delayed - Client Request
9048|1150|Rough-In Start|2022-09-18|2022-09-26|Completed|Delayed - Client Request
9049|1150|Rough-In Complete|2022-09-24|2022-09-30|Completed|
9050|1150|Trim-Out Start|2022-09-25|2022-10-06|Completed|Delayed - Client Request
9051|1150|Trim-Out Complete|2022-09-27|2022-10-07|Completed|Delayed - Materials
9052|1150|Programming Start|2022-09-28|2022-10-07|Completed|Delayed - Client Request
9053|1150|Programming Complete|2022-10-02|2022-10-08|Completed|Delayed - Materials
9054|1150|Final Walkthrough|2022-10-12|2022-10-20|Completed|Delayed - Client Request
9055|1151|Design Approval|2022-12-11|2022-12-22|Completed|Delayed - Inspections
9056|1151|Materials Ordered|2022-12-12|2022-12-26|Completed|
9057|1151|Rough-In Start|2022-12-16|2023-01-01|Completed|
9058|1151|Rough-In Complete|2022-12-24|2023-01-03|Completed|
9059|1151|Trim-Out Start|2023-01-02|2023-01-09|Completed|Delayed - Materials
9060|1151|Trim-Out Complete|2023-01-06|2023-01-13|Completed|Delayed - Materials
9061|1151|Programming Start|2023-01-11|2023-01-20|Completed|
9062|1151|Programming Complete|2023-01-19|2023-01-31|Completed|Delayed - Inspections
9063|1151|Final Walkthrough|2023-01-20|2023-02-02|Completed|
9064|1152|Design Approval|2022-11-25|TBD|Pending|
9065|1152|Materials Ordered|2022-12-02|TBD|Pending|
9066|1152|Rough-In Start|2022-12-03|TBD|Pending|
9067|1152|Rough-In Complete|2022-12-07|TBD|Pending|
9068|1152|Trim-Out Start|2022-12-16|TBD|Pending|
9069|1152|Trim-Out Complete|2022-12-17|TBD|Pending|
9070|1152|Programming Start|2022-12-18|TBD|Pending|
9071|1152|Programming Complete|2022-12-22|TBD|Pending|
9072|1152|Final Walkthrough|2022-12-29|TBD|Pending|
9073|1153|Design Approval|2021-03-10|2021-03-15|Completed|
9074|1153|Materials Ordered|2021-03-16|2021-03-23|Completed|Delayed - Inspections
9075|1153|Rough-In Start|2021-03-31|2021-04-04|Completed|
9076|1153|Rough-In Complete|2021-04-10|2021-04-18|Completed|Delayed - Client Request
9077|1153|Trim-Out Start|2021-04-18|2021-04-25|Completed|Delayed - Client Request
9078|1153|Trim-Out Complete|2021-04-30|2021-04-27|Completed|
9079|1153|Programming Start|2021-05-08|2021-05-14|Completed|Delayed - Inspections
9080|1153|Programming Complete|2021-05-14|2021-05-18|Completed|
9081|1153|Final Walkthrough|2021-05-23|2021-06-04|Completed|Delayed - Client Request
9082|1154|Design Approval|2021-02-03|TBD|Pending|
9083|1154|Materials Ordered|2021-02-26|TBD|Pending|
9084|1154|Rough-In Start|2021-03-16|TBD|Pending|
9085|1154|Rough-In Complete|2021-03-31|TBD|Pending|
9086|1154|Trim-Out Start|2021-04-22|TBD|Pending|
9087|1154|Trim-Out Complete|2021-05-01|TBD|Pending|
9088|1154|Programming Start|2021-05-25|TBD|Pending|
9089|1154|Programming Complete|2021-06-06|TBD|Pending|
9090|1154|Final Walkthrough|2021-06-27|TBD|Pending|
9091|1155|Design Approval|2024-11-14|TBD|Pending|
9092|1155|Materials Ordered|2024-11-27|TBD|Pending|
9093|1155|Rough-In Start|2024-11-28|TBD|Pending|
9094|1155|Rough-In Complete|2024-12-06|TBD|Pending|
9095|1155|Trim-Out Start|2024-12-13|TBD|Pending|
9096|1155|Trim-Out Complete|2024-12-15|TBD|Pending|
9097|1155|Programming Start|2024-12-30|TBD|Pending|
9098|1155|Programming Complete|2024-12-31|TBD|Pending|
9099|1155|Final Walkthrough|2025-01-02|TBD|Pending|
